Goalie,Team,Date,Games,xGAE,Result,Impact
Vitek Vanecek,NJD,"October 25, 2022", N.J at DET,-0.010000000000000009,W,Bad in Win
Vitek Vanecek,NJD,"October 28, 2022", COL at N.J,2.52,W,Goalie Win
Vitek Vanecek,NJD,"October 30, 2022", CBJ at N.J,0.010000000000000009,W,No Impact
Vitek Vanecek,NJD,"November 03, 2022", N.J at EDM,1.06,W,Goalie Win
Vitek Vanecek,NJD,"November 05, 2022", N.J at CGY,0.33999999999999986,W,No Impact
Vitek Vanecek,NJD,"November 08, 2022", CGY at N.J,1.3399999999999999,W,Goalie Win
Vitek Vanecek,NJD,"November 10, 2022", OTT at N.J,-1.17,W,Bad in Win
Vitek Vanecek,NJD,"November 15, 2022", N.J at MTL,1.44,W,No Impact
Vitek Vanecek,NJD,"November 17, 2022", N.J at TOR,-0.15999999999999992,W,Bad in Win
Vitek Vanecek,NJD,"November 21, 2022", EDM at N.J,1.27,W,No Impact
Vitek Vanecek,NJD,"November 23, 2022", TOR at N.J,-0.1100000000000001,L,No Impact
Vitek Vanecek,NJD,"November 26, 2022", WSH at N.J,2.72,W,No Impact
Vitek Vanecek,NJD,"November 28, 2022", N.J at NYR,0.73,W,No Impact
Vitek Vanecek,NJD,"December 01, 2022", NSH at N.J,-1.81,L,Goalie Loss
Vitek Vanecek,NJD,"December 06, 2022", CHI at N.J,1.71,W,No Impact
Vitek Vanecek,NJD,"December 09, 2022", NYI at N.J,-2.65,L,Goalie Loss
Vitek Vanecek,NJD,"December 12, 2022", N.J at NYR,-2.0300000000000002,L,Goalie Loss
Vitek Vanecek,NJD,"December 15, 2022", PHI at N.J,0.04999999999999982,L,Strong in Loss
Vitek Vanecek,NJD,"December 20, 2022", N.J at CAR,-1.25,L,No Impact
Vitek Vanecek,NJD,"December 23, 2022", BOS at N.J,0.33,L,Strong in Loss
Vitek Vanecek,NJD,"December 28, 2022", BOS at N.J,1.2599999999999998,L,Strong in Loss
Vitek Vanecek,NJD,"December 30, 2022", N.J at PIT,2.0599999999999996,W,Goalie Win
Vitek Vanecek,NJD,"January 04, 2023", N.J at DET,2.27,W,No Impact
Vitek Vanecek,NJD,"January 07, 2023", NYR at N.J,0.4900000000000002,W,No Impact
Vitek Vanecek,NJD,"January 10, 2023", N.J at CAR,1.04,W,No Impact
Vitek Vanecek,NJD,"January 13, 2023", N.J at ANA,1.75,W,No Impact
Vitek Vanecek,NJD,"January 16, 2023", N.J at S.J,0.4700000000000002,W,No Impact
Vitek Vanecek,NJD,"January 22, 2023", PIT at N.J,2.03,W,Goalie Win
Vitek Vanecek,NJD,"January 24, 2023", VGK at N.J,0.45999999999999996,W,No Impact
Vitek Vanecek,NJD,"January 27, 2023", N.J at DAL,1.1800000000000002,W,Goalie Win
Vitek Vanecek,NJD,"February 06, 2023", VAN at N.J,-1.3199999999999998,W,Bad in Win
Vitek Vanecek,NJD,"February 11, 2023", N.J at MIN,0.31000000000000005,L,Strong in Loss
Vitek Vanecek,NJD,"February 14, 2023", N.J at CBJ,0.52,W,No Impact
Vitek Vanecek,NJD,"February 18, 2023", N.J at PIT,0.18999999999999995,W,No Impact
Vitek Vanecek,NJD,"February 21, 2023", MTL at N.J,-1.7999999999999998,L,No Impact
Vitek Vanecek,NJD,"February 23, 2023", L.A at N.J,-0.98,W,Bad in Win
Vitek Vanecek,NJD,"March 01, 2023", N.J at COL,-3.8200000000000003,W,Bad in Win
Vitek Vanecek,NJD,"March 05, 2023", N.J at ARI,-1.12,W,Bad in Win
Vitek Vanecek,NJD,"March 07, 2023", TOR at N.J,-1.7599999999999998,L,Goalie Loss
Vitek Vanecek,NJD,"March 12, 2023", CAR at N.J,2.69,W,No Impact
Vitek Vanecek,NJD,"March 14, 2023", T.B at N.J,-2.24,L,No Impact
Vitek Vanecek,NJD,"March 19, 2023", N.J at T.B,0.31999999999999984,W,No Impact
Vitek Vanecek,NJD,"March 21, 2023", MIN at N.J,1.2799999999999998,L,Strong in Loss
Vitek Vanecek,NJD,"March 24, 2023", N.J at BUF,-0.30000000000000004,L,No Impact
Vitek Vanecek,NJD,"March 27, 2023", N.J at NYI,0.1200000000000001,L,Strong in Loss
Vitek Vanecek,NJD,"March 30, 2023", NYR at N.J,0.8700000000000001,W,No Impact
Vitek Vanecek,NJD,"April 02, 2023", N.J at WPG,-2.1799999999999997,L,No Impact
Vitek Vanecek,NJD,"April 04, 2023", PIT at N.J,1.1099999999999999,W,No Impact
Vitek Vanecek,NJD,"April 06, 2023", CBJ at N.J,1.0099999999999998,W,No Impact
Vitek Vanecek,NJD,"April 11, 2023", BUF at N.J,2.25,W,No Impact
Juuse Saros,NSH,"October 07, 2022", S.J at NSH,1.92,W,No Impact
Juuse Saros,NSH,"October 13, 2022", DAL at NSH,-0.98,L,No Impact
Juuse Saros,NSH,"October 15, 2022", NSH at DAL,-1.12,L,No Impact
Juuse Saros,NSH,"October 18, 2022", L.A at NSH,0.9700000000000002,L,Strong in Loss
Juuse Saros,NSH,"October 22, 2022", PHI at NSH,-1.18,L,No Impact
Juuse Saros,NSH,"October 27, 2022", STL at NSH,1.0299999999999998,W,No Impact
Juuse Saros,NSH,"October 29, 2022", WSH at NSH,1.83,L,Strong in Loss
Juuse Saros,NSH,"November 01, 2022", NSH at EDM,-2.38,L,No Impact
Juuse Saros,NSH,"November 05, 2022", NSH at VAN,0.9900000000000002,W,No Impact
Juuse Saros,NSH,"November 08, 2022", NSH at SEA,-3.5,L,No Impact
Juuse Saros,NSH,"November 12, 2022", NYR at NSH,2.33,W,Goalie Win
Juuse Saros,NSH,"November 15, 2022", MIN at NSH,2.57,W,Goalie Win
Juuse Saros,NSH,"November 17, 2022", NYI at NSH,-0.6000000000000001,W,Bad in Win
Juuse Saros,NSH,"November 19, 2022", T.B at NSH,0.71,L,Strong in Loss
Juuse Saros,NSH,"November 21, 2022", ARI at NSH,0.020000000000000018,W,No Impact
Juuse Saros,NSH,"November 29, 2022", ANA at NSH,1.3199999999999998,W,Goalie Win
Juuse Saros,NSH,"December 01, 2022", NSH at N.J,-0.16999999999999993,W,Bad in Win
Juuse Saros,NSH,"December 08, 2022", NSH at T.B,-2.6,L,No Impact
Juuse Saros,NSH,"December 10, 2022", OTT at NSH,1.1399999999999997,L,Strong in Loss
Juuse Saros,NSH,"December 12, 2022", NSH at STL,1.0499999999999998,L,Strong in Loss
Juuse Saros,NSH,"December 15, 2022", NSH at WPG,2.7300000000000004,L,Strong in Loss
Juuse Saros,NSH,"December 17, 2022", NSH at COL,1.1099999999999999,L,Strong in Loss
Juuse Saros,NSH,"December 19, 2022", EDM at NSH,0.5299999999999998,W,No Impact
Juuse Saros,NSH,"December 21, 2022", NSH at CHI,0.9900000000000002,W,No Impact
Juuse Saros,NSH,"December 23, 2022", COL at NSH,1.17,L,Strong in Loss
Juuse Saros,NSH,"December 27, 2022", DAL at NSH,1.8600000000000003,L,Strong in Loss
Juuse Saros,NSH,"December 30, 2022", NSH at ANA,2.12,W,No Impact
Juuse Saros,NSH,"January 03, 2023", MTL at NSH,-0.6499999999999999,W,Bad in Win
Juuse Saros,NSH,"January 05, 2023", NSH at CAR,3.45,W,Goalie Win
Juuse Saros,NSH,"January 09, 2023", NSH at OTT,3.19,W,Goalie Win
Juuse Saros,NSH,"January 11, 2023", NSH at TOR,0.20999999999999996,L,Strong in Loss
Juuse Saros,NSH,"January 14, 2023", BUF at NSH,-1.73,L,No Impact
Juuse Saros,NSH,"January 16, 2023", CGY at NSH,2.27,W,Goalie Win
Juuse Saros,NSH,"January 19, 2023", NSH at STL,-1.7200000000000002,L,No Impact
Juuse Saros,NSH,"January 21, 2023", L.A at NSH,0.5,W,No Impact
Juuse Saros,NSH,"January 24, 2023", WPG at NSH,2.37,W,Goalie Win
Juuse Saros,NSH,"January 26, 2023", N.J at NSH,-0.8999999999999999,W,Bad in Win
Juuse Saros,NSH,"February 07, 2023", VGK at NSH,-0.16999999999999993,L,No Impact
Juuse Saros,NSH,"February 11, 2023", NSH at PHI,0.8600000000000001,W,No Impact
Juuse Saros,NSH,"February 16, 2023", BOS at NSH,-1.58,L,No Impact
Juuse Saros,NSH,"February 19, 2023", NSH at MIN,-0.6600000000000001,L,No Impact
Juuse Saros,NSH,"February 21, 2023", VAN at NSH,0.1900000000000004,W,No Impact
Juuse Saros,NSH,"February 23, 2023", NSH at S.J,0.6699999999999999,W,No Impact
Juuse Saros,NSH,"February 26, 2023", NSH at ARI,0.6600000000000001,W,No Impact
Juuse Saros,NSH,"February 28, 2023", PIT at NSH,1.2400000000000002,L,Strong in Loss
Juuse Saros,NSH,"March 04, 2023", NSH at CHI,1.4100000000000001,W,No Impact
Juuse Saros,NSH,"March 06, 2023", NSH at VAN,-0.6099999999999999,L,No Impact
Juuse Saros,NSH,"March 09, 2023", NSH at ARI,1.12,L,Strong in Loss
Juuse Saros,NSH,"March 12, 2023", NSH at ANA,-1.12,W,Bad in Win
Juuse Saros,NSH,"March 14, 2023", DET at NSH,2.29,W,Goalie Win
Juuse Saros,NSH,"March 16, 2023", CHI at NSH,0.2799999999999998,L,Strong in Loss
Juuse Saros,NSH,"March 18, 2023", WPG at NSH,0.08000000000000007,L,Strong in Loss
Juuse Saros,NSH,"March 19, 2023", NSH at NYR,0.1200000000000001,L,Strong in Loss
Juuse Saros,NSH,"March 21, 2023", NSH at BUF,1.2000000000000002,W,No Impact
Juuse Saros,NSH,"March 23, 2023", SEA at NSH,1.8399999999999999,W,Goalie Win
Juuse Saros,NSH,"March 25, 2023", SEA at NSH,-3.67,L,No Impact
Juuse Saros,NSH,"March 28, 2023", NSH at BOS,2.14,W,Goalie Win
Juuse Saros,NSH,"March 30, 2023", NSH at PIT,3.5300000000000002,L,Strong in Loss
Juuse Saros,NSH,"April 01, 2023", STL at NSH,1.06,W,No Impact
Juuse Saros,NSH,"April 03, 2023", NSH at DAL,-1.94,L,No Impact
Juuse Saros,NSH,"April 06, 2023", CAR at NSH,2.98,W,No Impact
Juuse Saros,NSH,"April 08, 2023", NSH at WPG,1.38,L,Strong in Loss
Juuse Saros,NSH,"April 10, 2023", NSH at CGY,1.83,W,Goalie Win
Juuse Saros,NSH,"April 13, 2023", MIN at NSH,-0.5499999999999998,W,Bad in Win
Kevin Lankinen,NSH,"October 08, 2022", NSH at S.J,1.4500000000000002,W,Goalie Win
Kevin Lankinen,NSH,"October 20, 2022", NSH at CBJ,0.25,L,Strong in Loss
Kevin Lankinen,NSH,"November 03, 2022", NSH at CGY,1.73,W,No Impact
Kevin Lankinen,NSH,"November 08, 2022", NSH at SEA,1.24,L,Strong in Loss
Kevin Lankinen,NSH,"November 10, 2022", NSH at COL,-1.7999999999999998,L,No Impact
Kevin Lankinen,NSH,"November 23, 2022", NSH at DET,0.8599999999999999,L,Strong in Loss
Kevin Lankinen,NSH,"December 02, 2022", NSH at NYI,3.0199999999999996,W,Goalie Win
Kevin Lankinen,NSH,"December 13, 2022", EDM at NSH,-1.9300000000000002,L,No Impact
Kevin Lankinen,NSH,"December 31, 2022", NSH at VGK,-2.09,L,Goalie Loss
Kevin Lankinen,NSH,"January 06, 2023", NSH at WSH,0.020000000000000018,W,No Impact
Kevin Lankinen,NSH,"January 17, 2023", CBJ at NSH,3.87,W,Goalie Win
Kevin Lankinen,NSH,"February 13, 2023", ARI at NSH,-1.45,L,No Impact
Kevin Lankinen,NSH,"February 18, 2023", FLA at NSH,0.0,W,No Impact
Kevin Lankinen,NSH,"March 02, 2023", NSH at FLA,2.78,W,Goalie Win
Kevin Lankinen,NSH,"March 11, 2023", NSH at L.A,1.52,W,Goalie Win
Kevin Lankinen,NSH,"March 19, 2023", NSH at NYR,-3.58,L,No Impact
Kevin Lankinen,NSH,"March 26, 2023", TOR at NSH,0.7999999999999998,L,Strong in Loss
Kevin Lankinen,NSH,"April 04, 2023", VGK at NSH,1.9,W,Goalie Win
Kevin Lankinen,NSH,"April 14, 2023", COL at NSH,-0.8799999999999999,L,No Impact
Yaroslav Askarov,NSH,"January 12, 2023", NSH at MTL,-0.6400000000000001,L,No Impact
Igor Shesterkin,NYR,"October 11, 2022", T.B at NYR,1.6600000000000001,W,No Impact
Igor Shesterkin,NYR,"October 13, 2022", NYR at MIN,0.9500000000000002,W,No Impact
Igor Shesterkin,NYR,"October 17, 2022", ANA at NYR,-1.9500000000000002,W,Bad in Win
Igor Shesterkin,NYR,"October 20, 2022", S.J at NYR,-0.4500000000000002,L,No Impact
Igor Shesterkin,NYR,"October 25, 2022", COL at NYR,1.9,L,Strong in Loss
Igor Shesterkin,NYR,"October 29, 2022", NYR at DAL,0.10999999999999988,W,No Impact
Igor Shesterkin,NYR,"October 30, 2022", NYR at ARI,-0.1299999999999999,W,Bad in Win
Igor Shesterkin,NYR,"November 01, 2022", PHI at NYR,1.67,W,Goalie Win
Igor Shesterkin,NYR,"November 03, 2022", BOS at NYR,0.20000000000000018,L,Strong in Loss
Igor Shesterkin,NYR,"November 08, 2022", NYI at NYR,-1.7200000000000002,L,Goalie Loss
Igor Shesterkin,NYR,"November 10, 2022", NYR at DET,-0.5800000000000001,W,Bad in Win
Igor Shesterkin,NYR,"November 13, 2022", ARI at NYR,1.2000000000000002,W,No Impact
Igor Shesterkin,NYR,"November 17, 2022", NYR at SEA,1.0199999999999996,L,Strong in Loss
Igor Shesterkin,NYR,"November 19, 2022", NYR at S.J,1.0699999999999998,W,Goalie Win
Igor Shesterkin,NYR,"November 22, 2022", NYR at L.A,-0.1200000000000001,W,Bad in Win
Igor Shesterkin,NYR,"November 26, 2022", EDM at NYR,-0.31999999999999984,L,No Impact
Igor Shesterkin,NYR,"November 28, 2022", N.J at NYR,-1.08,L,No Impact
Igor Shesterkin,NYR,"December 02, 2022", OTT at NYR,0.41000000000000014,L,Strong in Loss
Igor Shesterkin,NYR,"December 05, 2022", STL at NYR,-1.13,W,Bad in Win
Igor Shesterkin,NYR,"December 07, 2022", NYR at VGK,1.71,W,No Impact
Igor Shesterkin,NYR,"December 09, 2022", NYR at COL,2.16,W,Goalie Win
Igor Shesterkin,NYR,"December 12, 2022", N.J at NYR,-0.1499999999999999,W,Bad in Win
Igor Shesterkin,NYR,"December 15, 2022", TOR at NYR,1.7200000000000002,W,No Impact
Igor Shesterkin,NYR,"December 18, 2022", NYR at CHI,1.2000000000000002,W,No Impact
Igor Shesterkin,NYR,"December 20, 2022", NYR at PIT,-0.73,L,No Impact
Igor Shesterkin,NYR,"December 22, 2022", NYI at NYR,-1.34,W,Bad in Win
Igor Shesterkin,NYR,"December 27, 2022", WSH at NYR,-0.5699999999999998,L,No Impact
Igor Shesterkin,NYR,"December 29, 2022", NYR at T.B,2.79,L,Strong in Loss
Igor Shesterkin,NYR,"January 03, 2023", CAR at NYR,-1.05,W,Bad in Win
Igor Shesterkin,NYR,"January 07, 2023", NYR at N.J,0.7300000000000004,L,Strong in Loss
Igor Shesterkin,NYR,"January 10, 2023", MIN at NYR,-0.33000000000000007,W,Bad in Win
Igor Shesterkin,NYR,"January 12, 2023", DAL at NYR,1.13,W,Goalie Win
Igor Shesterkin,NYR,"January 15, 2023", MTL at NYR,0.8799999999999999,L,Strong in Loss
Igor Shesterkin,NYR,"January 19, 2023", BOS at NYR,-0.020000000000000018,L,No Impact
Igor Shesterkin,NYR,"January 23, 2023", FLA at NYR,1.06,W,No Impact
Igor Shesterkin,NYR,"January 25, 2023", NYR at TOR,1.5899999999999999,L,Strong in Loss
Igor Shesterkin,NYR,"February 08, 2023", VAN at NYR,-1.29,W,Bad in Win
Igor Shesterkin,NYR,"February 10, 2023", SEA at NYR,-0.27,W,Bad in Win
Igor Shesterkin,NYR,"February 15, 2023", NYR at VAN,-1.58,W,Bad in Win
Igor Shesterkin,NYR,"February 17, 2023", NYR at EDM,0.20999999999999996,W,No Impact
Igor Shesterkin,NYR,"February 20, 2023", WPG at NYR,-2.09,L,No Impact
Igor Shesterkin,NYR,"February 25, 2023", NYR at WSH,-2.41,L,No Impact
Igor Shesterkin,NYR,"February 26, 2023", L.A at NYR,1.4900000000000002,W,No Impact
Igor Shesterkin,NYR,"March 01, 2023", NYR at PHI,0.71,W,No Impact
Igor Shesterkin,NYR,"March 04, 2023", NYR at BOS,-1.3599999999999999,L,No Impact
Igor Shesterkin,NYR,"March 09, 2023", NYR at MTL,0.06999999999999984,W,No Impact
Igor Shesterkin,NYR,"March 11, 2023", NYR at BUF,1.8399999999999999,W,Goalie Win
Igor Shesterkin,NYR,"March 14, 2023", WSH at NYR,-0.56,W,Bad in Win
Igor Shesterkin,NYR,"March 16, 2023", PIT at NYR,0.8799999999999999,W,No Impact
Igor Shesterkin,NYR,"March 18, 2023", PIT at NYR,3.44,W,No Impact
Igor Shesterkin,NYR,"March 21, 2023", CAR at NYR,-0.1200000000000001,L,No Impact
Igor Shesterkin,NYR,"March 23, 2023", NYR at CAR,1.3900000000000001,W,Goalie Win
Igor Shesterkin,NYR,"March 28, 2023", CBJ at NYR,0.8300000000000001,W,No Impact
Igor Shesterkin,NYR,"March 30, 2023", NYR at N.J,1.0099999999999998,L,Strong in Loss
Igor Shesterkin,NYR,"April 02, 2023", NYR at WSH,3.2800000000000002,W,Goalie Win
Igor Shesterkin,NYR,"April 05, 2023", T.B at NYR,0.43999999999999995,W,No Impact
Igor Shesterkin,NYR,"April 08, 2023", NYR at CBJ,1.87,W,No Impact
Igor Shesterkin,NYR,"April 10, 2023", BUF at NYR,2.16,L,Strong in Loss
Jaroslav Halak,NYR,"October 14, 2022", NYR at WPG,0.20000000000000018,L,Strong in Loss
Jaroslav Halak,NYR,"October 23, 2022", CBJ at NYR,-2.91,L,No Impact
Jaroslav Halak,NYR,"October 26, 2022", NYR at NYI,-0.06000000000000005,L,No Impact
Jaroslav Halak,NYR,"November 06, 2022", DET at NYR,0.1499999999999999,L,Strong in Loss
Jaroslav Halak,NYR,"November 12, 2022", NYR at NSH,0.04999999999999982,L,Strong in Loss
Jaroslav Halak,NYR,"November 23, 2022", NYR at ANA,-0.10999999999999988,L,No Impact
Jaroslav Halak,NYR,"November 30, 2022", NYR at OTT,2.5,W,Goalie Win
Jaroslav Halak,NYR,"December 03, 2022", CHI at NYR,-2.4699999999999998,L,No Impact
Jaroslav Halak,NYR,"December 17, 2022", NYR at PHI,-0.5800000000000001,W,Bad in Win
Jaroslav Halak,NYR,"January 01, 2023", NYR at FLA,0.81,W,No Impact
Jaroslav Halak,NYR,"January 05, 2023", NYR at MTL,0.98,W,No Impact
Jaroslav Halak,NYR,"January 16, 2023", NYR at CBJ,2.08,W,Goalie Win
Jaroslav Halak,NYR,"January 27, 2023", VGK at NYR,2.43,W,No Impact
Jaroslav Halak,NYR,"February 06, 2023", CGY at NYR,-1.5499999999999998,W,Bad in Win
Jaroslav Halak,NYR,"February 11, 2023", NYR at CAR,1.8199999999999998,W,No Impact
Jaroslav Halak,NYR,"February 18, 2023", NYR at CGY,0.43000000000000016,L,Strong in Loss
Jaroslav Halak,NYR,"February 23, 2023", NYR at DET,-1.4100000000000001,L,No Impact
Jaroslav Halak,NYR,"February 25, 2023", NYR at WSH,-0.51,L,No Impact
Jaroslav Halak,NYR,"March 02, 2023", OTT at NYR,-0.98,L,No Impact
Jaroslav Halak,NYR,"March 12, 2023", NYR at PIT,0.6600000000000001,L,Strong in Loss
Jaroslav Halak,NYR,"March 19, 2023", NSH at NYR,2.14,W,No Impact
Jaroslav Halak,NYR,"March 25, 2023", NYR at FLA,0.040000000000000036,W,No Impact
Jaroslav Halak,NYR,"March 31, 2023", NYR at BUF,-0.4500000000000002,L,No Impact
Jaroslav Halak,NYR,"April 06, 2023", NYR at STL,-0.3999999999999999,L,No Impact
Jaroslav Halak,NYR,"April 13, 2023", TOR at NYR,-0.43999999999999995,L,No Impact
Ilya Sorokin,NYI,"October 13, 2022", FLA at NYI,2.13,L,Strong in Loss
Ilya Sorokin,NYI,"October 15, 2022", ANA at NYI,2.12,W,No Impact
Ilya Sorokin,NYI,"October 20, 2022", N.J at NYI,1.1100000000000003,L,Strong in Loss
Ilya Sorokin,NYI,"October 22, 2022", NYI at T.B,-2.02,L,Goalie Loss
Ilya Sorokin,NYI,"October 26, 2022", NYR at NYI,4.62,W,Goalie Win
Ilya Sorokin,NYI,"October 28, 2022", NYI at CAR,1.5499999999999998,W,No Impact
Ilya Sorokin,NYI,"November 01, 2022", NYI at CHI,0.5800000000000001,W,No Impact
Ilya Sorokin,NYI,"November 03, 2022", NYI at STL,1.1099999999999999,W,No Impact
Ilya Sorokin,NYI,"November 05, 2022", NYI at DET,-0.79,L,No Impact
Ilya Sorokin,NYI,"November 07, 2022", CGY at NYI,0.8700000000000001,W,No Impact
Ilya Sorokin,NYI,"November 10, 2022", ARI at NYI,1.92,L,Strong in Loss
Ilya Sorokin,NYI,"November 12, 2022", CBJ at NYI,-0.33999999999999986,W,Bad in Win
Ilya Sorokin,NYI,"November 17, 2022", NYI at NSH,-1.7200000000000002,L,Goalie Loss
Ilya Sorokin,NYI,"November 21, 2022", NYI at TOR,1.23,W,Goalie Win
Ilya Sorokin,NYI,"November 23, 2022", EDM at NYI,5.77,W,Goalie Win
Ilya Sorokin,NYI,"November 25, 2022", NYI at CBJ,0.8799999999999999,W,No Impact
Ilya Sorokin,NYI,"November 29, 2022", NYI at PHI,0.6600000000000001,L,Strong in Loss
Ilya Sorokin,NYI,"December 02, 2022", NSH at NYI,-0.06000000000000005,L,No Impact
Ilya Sorokin,NYI,"December 06, 2022", STL at NYI,-1.98,L,No Impact
Ilya Sorokin,NYI,"December 10, 2022", CAR at NYI,-0.2400000000000002,L,No Impact
Ilya Sorokin,NYI,"December 16, 2022", NYI at ARI,-2.36,L,Goalie Loss
Ilya Sorokin,NYI,"December 17, 2022", NYI at VGK,0.07,W,No Impact
Ilya Sorokin,NYI,"December 19, 2022", NYI at COL,5.09,L,Strong in Loss
Ilya Sorokin,NYI,"December 22, 2022", NYI at NYR,-1.13,L,No Impact
Ilya Sorokin,NYI,"December 23, 2022", FLA at NYI,1.13,W,No Impact
Ilya Sorokin,NYI,"December 27, 2022", PIT at NYI,1.1600000000000001,W,No Impact
Ilya Sorokin,NYI,"December 29, 2022", CBJ at NYI,0.6799999999999999,W,No Impact
Ilya Sorokin,NYI,"January 01, 2023", NYI at SEA,-0.31999999999999984,L,No Impact
Ilya Sorokin,NYI,"January 03, 2023", NYI at VAN,0.5099999999999998,W,No Impact
Ilya Sorokin,NYI,"January 05, 2023", NYI at EDM,0.3899999999999997,L,Strong in Loss
Ilya Sorokin,NYI,"January 10, 2023", DAL at NYI,1.79,L,Strong in Loss
Ilya Sorokin,NYI,"January 12, 2023", MIN at NYI,2.01,L,Strong in Loss
Ilya Sorokin,NYI,"January 14, 2023", MTL at NYI,1.06,W,Goalie Win
Ilya Sorokin,NYI,"January 16, 2023", WSH at NYI,-0.5499999999999998,L,No Impact
Ilya Sorokin,NYI,"January 19, 2023", NYI at BUF,1.5099999999999998,L,Strong in Loss
Ilya Sorokin,NYI,"January 21, 2023", CAR at NYI,-0.7000000000000002,L,No Impact
Ilya Sorokin,NYI,"January 23, 2023", NYI at TOR,-0.04999999999999982,L,No Impact
Ilya Sorokin,NYI,"January 27, 2023", DET at NYI,2.06,W,Goalie Win
Ilya Sorokin,NYI,"February 07, 2023", SEA at NYI,2.66,W,No Impact
Ilya Sorokin,NYI,"February 09, 2023", VAN at NYI,-1.71,L,Goalie Loss
Ilya Sorokin,NYI,"February 14, 2023", OTT at NYI,2.0300000000000002,L,Strong in Loss
Ilya Sorokin,NYI,"February 17, 2023", PIT at NYI,1.08,W,Goalie Win
Ilya Sorokin,NYI,"February 20, 2023", NYI at PIT,2.75,W,Goalie Win
Ilya Sorokin,NYI,"February 22, 2023", WPG at NYI,2.14,W,Goalie Win
Ilya Sorokin,NYI,"February 24, 2023", L.A at NYI,-1.29,L,Goalie Loss
Ilya Sorokin,NYI,"February 28, 2023", NYI at MIN,2.05,L,Strong in Loss
Ilya Sorokin,NYI,"March 04, 2023", DET at NYI,0.1399999999999999,W,No Impact
Ilya Sorokin,NYI,"March 07, 2023", BUF at NYI,-0.41999999999999993,W,Bad in Win
Ilya Sorokin,NYI,"March 09, 2023", NYI at PIT,0.10000000000000009,W,No Impact
Ilya Sorokin,NYI,"March 14, 2023", NYI at L.A,0.6200000000000001,L,Strong in Loss
Ilya Sorokin,NYI,"March 15, 2023", NYI at ANA,-1.56,W,Bad in Win
Ilya Sorokin,NYI,"March 18, 2023", NYI at S.J,0.76,W,No Impact
Ilya Sorokin,NYI,"March 21, 2023", TOR at NYI,1.2400000000000002,W,No Impact
Ilya Sorokin,NYI,"March 24, 2023", NYI at CBJ,-1.69,L,Goalie Loss
Ilya Sorokin,NYI,"March 27, 2023", N.J at NYI,3.1100000000000003,W,No Impact
Ilya Sorokin,NYI,"March 29, 2023", NYI at WSH,0.79,W,No Impact
Ilya Sorokin,NYI,"April 01, 2023", NYI at T.B,-2.0700000000000003,L,No Impact
Ilya Sorokin,NYI,"April 02, 2023", NYI at CAR,2.0599999999999996,L,Strong in Loss
Ilya Sorokin,NYI,"April 06, 2023", T.B at NYI,2.25,W,No Impact
Ilya Sorokin,NYI,"April 08, 2023", PHI at NYI,2.22,W,No Impact
Ilya Sorokin,NYI,"April 10, 2023", NYI at WSH,-1.13,L,No Impact
Ilya Sorokin,NYI,"April 12, 2023", MTL at NYI,-0.54,W,Bad in Win
Anton Forsberg,OTT,"October 13, 2022", OTT at BUF,0.54,L,Strong in Loss
Anton Forsberg,OTT,"October 15, 2022", OTT at TOR,0.3799999999999999,L,Strong in Loss
Anton Forsberg,OTT,"October 18, 2022", BOS at OTT,-0.96,W,Bad in Win
Anton Forsberg,OTT,"October 20, 2022", WSH at OTT,0.10999999999999988,W,No Impact
Anton Forsberg,OTT,"October 22, 2022", ARI at OTT,-0.6299999999999999,W,Bad in Win
Anton Forsberg,OTT,"October 27, 2022", MIN at OTT,0.43999999999999995,L,Strong in Loss
Anton Forsberg,OTT,"October 29, 2022", OTT at FLA,1.3600000000000003,L,Strong in Loss
Anton Forsberg,OTT,"November 01, 2022", OTT at T.B,-0.4900000000000002,L,No Impact
Anton Forsberg,OTT,"November 03, 2022", VGK at OTT,-2.92,L,Goalie Loss
Anton Forsberg,OTT,"November 10, 2022", OTT at N.J,0.5,L,Strong in Loss
Anton Forsberg,OTT,"November 16, 2022", BUF at OTT,1.81,W,No Impact
Anton Forsberg,OTT,"November 19, 2022", N.J at OTT,-0.8599999999999999,L,No Impact
Anton Forsberg,OTT,"November 21, 2022", OTT at S.J,1.7599999999999998,L,Strong in Loss
Anton Forsberg,OTT,"December 03, 2022", S.J at OTT,1.7799999999999998,W,No Impact
Anton Forsberg,OTT,"December 06, 2022", L.A at OTT,1.65,L,Strong in Loss
Anton Forsberg,OTT,"December 08, 2022", OTT at DAL,-0.7200000000000002,L,No Impact
Anton Forsberg,OTT,"December 18, 2022", OTT at MIN,-0.6400000000000001,L,No Impact
Anton Forsberg,OTT,"January 01, 2023", BUF at OTT,2.01,W,Goalie Win
Anton Forsberg,OTT,"January 03, 2023", CBJ at OTT,2.03,W,No Impact
Anton Forsberg,OTT,"January 07, 2023", SEA at OTT,-2.7199999999999998,L,No Impact
Anton Forsberg,OTT,"January 12, 2023", OTT at ARI,-0.8900000000000001,W,Bad in Win
Anton Forsberg,OTT,"January 14, 2023", OTT at COL,-3.66,L,No Impact
Anton Forsberg,OTT,"January 21, 2023", WPG at OTT,-1.4700000000000002,L,No Impact
Anton Forsberg,OTT,"January 25, 2023", NYI at OTT,0.8,W,No Impact
Anton Forsberg,OTT,"January 27, 2023", OTT at TOR,1.6099999999999999,W,No Impact
Anton Forsberg,OTT,"January 28, 2023", MTL at OTT,3.57,W,No Impact
