Goalie,Team,Date,Games,xGAE,Result,Impact
Jake Allen ,NJD,"April 15, 2024", NYI at N.J,-1.4300000000000002,L,No Impact
Vitek Vanecek,NJD,"October 12, 2023", DET at N.J,0.41999999999999993,W,No Impact
Vitek Vanecek,NJD,"October 16, 2023", FLA at N.J,-1.35,L,Goalie Loss
Vitek Vanecek,NJD,"October 24, 2023", N.J at MTL,0.48,W,No Impact
Vitek Vanecek,NJD,"October 25, 2023", WSH at N.J,-0.75,L,No Impact
Vitek Vanecek,NJD,"October 27, 2023", BUF at N.J,-1.23,W,Bad in Win
Vitek Vanecek,NJD,"October 29, 2023", MIN at N.J,0.8500000000000001,W,No Impact
Vitek Vanecek,NJD,"November 02, 2023", N.J at MIN,-0.6400000000000001,W,Bad in Win
Vitek Vanecek,NJD,"November 05, 2023", N.J at CHI,0.3700000000000001,W,No Impact
Vitek Vanecek,NJD,"November 07, 2023", N.J at COL,-1.44,L,No Impact
Vitek Vanecek,NJD,"November 10, 2023", WSH at N.J,-1.76,L,No Impact
Vitek Vanecek,NJD,"November 16, 2023", N.J at PIT,0.6299999999999999,W,No Impact
Vitek Vanecek,NJD,"November 18, 2023", NYR at N.J,-1.04,L,No Impact
Vitek Vanecek,NJD,"November 22, 2023", N.J at DET,-2.08,L,No Impact
Vitek Vanecek,NJD,"November 25, 2023", BUF at N.J,-0.95,W,Bad in Win
Vitek Vanecek,NJD,"November 28, 2023", NYI at N.J,-1.5299999999999998,W,Bad in Win
Vitek Vanecek,NJD,"December 05, 2023", N.J at VAN,-0.9199999999999999,W,Bad in Win
Vitek Vanecek,NJD,"December 09, 2023", N.J at CGY,0.25,W,No Impact
Vitek Vanecek,NJD,"December 13, 2023", BOS at N.J,1.9900000000000002,W,Goalie Win
Vitek Vanecek,NJD,"December 19, 2023", PHI at N.J,-1.14,L,Goalie Loss
Vitek Vanecek,NJD,"December 21, 2023", EDM at N.J,-1.1800000000000002,L,No Impact
Vitek Vanecek,NJD,"December 23, 2023", DET at N.J,-0.030000000000000027,W,Bad in Win
Vitek Vanecek,NJD,"December 27, 2023", CBJ at N.J,0.06000000000000005,W,No Impact
Vitek Vanecek,NJD,"December 30, 2023", N.J at BOS,-2.18,L,No Impact
Vitek Vanecek,NJD,"January 05, 2024", CHI at N.J,-0.1100000000000001,W,Bad in Win
Vitek Vanecek,NJD,"January 11, 2024", N.J at T.B,-1.87,L,Goalie Loss
Vitek Vanecek,NJD,"January 19, 2024", N.J at CBJ,1.9100000000000001,W,No Impact
Vitek Vanecek,NJD,"January 22, 2024", VGK at N.J,-2.5,W,Bad in Win
Vitek Vanecek,NJD,"January 25, 2024", N.J at CAR,0.94,L,Strong in Loss
Vitek Vanecek,NJD,"January 27, 2024", N.J at T.B,-0.33000000000000007,L,No Impact
Vitek Vanecek,NJD,"February 06, 2024", COL at N.J,0.2400000000000002,W,No Impact
Vitek Vanecek,NJD,"February 08, 2024", CGY at N.J,-1.0499999999999998,L,No Impact
Vitek Vanecek,NJD,"February 10, 2024", N.J at CAR,2.38,L,Strong in Loss
Akira Schmid,NJD,"October 13, 2023", ARI at N.J,1.0099999999999998,L,Strong in Loss
Akira Schmid,NJD,"October 20, 2023", N.J at NYI,-1.17,W,Bad in Win
Akira Schmid,NJD,"October 25, 2023", WSH at N.J,-2.34,L,Goalie Loss
Akira Schmid,NJD,"November 03, 2023", N.J at STL,0.45999999999999996,L,Strong in Loss
Akira Schmid,NJD,"November 10, 2023", WSH at N.J,1.3199999999999998,L,Strong in Loss
Akira Schmid,NJD,"November 14, 2023", N.J at WPG,-2.21,L,No Impact
Akira Schmid,NJD,"November 24, 2023", CBJ at N.J,0.1499999999999999,L,Strong in Loss
Akira Schmid,NJD,"November 28, 2023", NYI at N.J,0.62,W,No Impact
Akira Schmid,NJD,"November 30, 2023", N.J at PHI,1.2000000000000002,W,Goalie Win
Akira Schmid,NJD,"December 01, 2023", S.J at N.J,-3.48,L,Goalie Loss
Akira Schmid,NJD,"December 07, 2023", N.J at SEA,2.53,W,Goalie Win
Akira Schmid,NJD,"December 10, 2023", N.J at EDM,-0.040000000000000036,L,No Impact
Akira Schmid,NJD,"December 16, 2023", N.J at CBJ,-0.4500000000000002,W,Bad in Win
Akira Schmid,NJD,"December 17, 2023", ANA at N.J,-1.46,L,No Impact
Akira Schmid,NJD,"December 21, 2023", EDM at N.J,-1.19,L,No Impact
Akira Schmid,NJD,"February 25, 2024", T.B at N.J,0.029999999999999805,L,Strong in Loss
Akira Schmid,NJD,"March 01, 2024", N.J at ANA,0.83,L,Strong in Loss
Akira Schmid,NJD,"March 03, 2024", N.J at L.A,1.15,L,Strong in Loss
Akira Schmid,NJD,"March 05, 2024", FLA at N.J,-1.2000000000000002,L,No Impact
Kaapo Kahkonen,NJD,"March 11, 2024", N.J at NYR,0.5499999999999998,L,Strong in Loss
Kaapo Kahkonen,NJD,"March 16, 2024", N.J at ARI,-1.89,L,No Impact
Kaapo Kahkonen,NJD,"March 24, 2024", N.J at NYI,4.04,W,Goalie Win
Kaapo Kahkonen,NJD,"April 03, 2024", N.J at NYR,-0.7400000000000002,L,No Impact
Kaapo Kahkonen,NJD,"April 07, 2024", NSH at N.J,-0.18999999999999995,L,No Impact
Kaapo Kahkonen,NJD,"April 13, 2024", N.J at PHI,2.65,L,Strong in Loss
Nico Daws,NJD,"December 29, 2023", N.J at OTT,0.5800000000000001,W,No Impact
Nico Daws,NJD,"January 03, 2024", N.J at WSH,-1.01,W,Bad in Win
Nico Daws,NJD,"January 06, 2024", VAN at N.J,-0.7199999999999998,L,No Impact
Nico Daws,NJD,"January 13, 2024", N.J at FLA,2.85,W,No Impact
Nico Daws,NJD,"January 15, 2024", N.J at BOS,1.8599999999999999,L,Strong in Loss
Nico Daws,NJD,"January 17, 2024", MTL at N.J,-0.009999999999999787,L,No Impact
Nico Daws,NJD,"January 20, 2024", DAL at N.J,-2.38,L,No Impact
Nico Daws,NJD,"January 25, 2024", N.J at CAR,-2.2,L,Goalie Loss
Nico Daws,NJD,"February 12, 2024", SEA at N.J,1.3599999999999999,W,No Impact
Nico Daws,NJD,"February 13, 2024", N.J at NSH,1.3399999999999999,W,No Impact
Nico Daws,NJD,"February 15, 2024", L.A at N.J,1.5099999999999998,L,Strong in Loss
Nico Daws,NJD,"February 17, 2024", PHI at N.J,0.73,W,No Impact
Nico Daws,NJD,"February 20, 2024", N.J at WSH,-3.01,L,No Impact
Nico Daws,NJD,"February 22, 2024", NYR at N.J,-3.04,L,No Impact
Nico Daws,NJD,"February 24, 2024", MTL at N.J,-0.31000000000000005,W,Bad in Win
Nico Daws,NJD,"February 27, 2024", N.J at S.J,1.3599999999999999,W,No Impact
Nico Daws,NJD,"March 01, 2024", N.J at ANA,-3.16,L,Goalie Loss
Nico Daws,NJD,"March 03, 2024", N.J at L.A,-2.9299999999999997,L,No Impact
Nico Daws,NJD,"March 07, 2024", STL at N.J,2.37,W,No Impact
Nico Daws,NJD,"March 09, 2024", CAR at N.J,0.8199999999999998,L,Strong in Loss
Nico Daws,NJD,"March 16, 2024", N.J at ARI,1.32,L,Strong in Loss
Juuse Saros,NSH,"October 10, 2023", NSH at T.B,-0.8500000000000001,L,No Impact
Juuse Saros,NSH,"October 12, 2023", SEA at NSH,2.87,W,No Impact
Juuse Saros,NSH,"October 14, 2023", NSH at BOS,-0.1299999999999999,L,No Impact
Juuse Saros,NSH,"October 17, 2023", EDM at NSH,-2.83,L,No Impact
Juuse Saros,NSH,"October 19, 2023", NSH at NYR,1.2799999999999998,W,No Impact
Juuse Saros,NSH,"October 21, 2023", S.J at NSH,1.38,W,No Impact
Juuse Saros,NSH,"October 24, 2023", VAN at NSH,-0.7799999999999998,L,No Impact
Juuse Saros,NSH,"October 28, 2023", TOR at NSH,0.8700000000000001,W,No Impact
Juuse Saros,NSH,"November 02, 2023", NSH at SEA,-1.7599999999999998,L,No Impact
Juuse Saros,NSH,"November 07, 2023", NSH at CGY,0.54,L,Strong in Loss
Juuse Saros,NSH,"November 09, 2023", NSH at WPG,-2.21,L,No Impact
Juuse Saros,NSH,"November 11, 2023", ARI at NSH,-2.96,L,Goalie Loss
Juuse Saros,NSH,"November 14, 2023", ANA at NSH,-1.14,L,Goalie Loss
Juuse Saros,NSH,"November 20, 2023", COL at NSH,-0.69,W,Bad in Win
Juuse Saros,NSH,"November 22, 2023", CGY at NSH,1.13,W,No Impact
Juuse Saros,NSH,"November 26, 2023", WPG at NSH,0.56,W,No Impact
Juuse Saros,NSH,"November 28, 2023", PIT at NSH,0.8300000000000001,W,No Impact
Juuse Saros,NSH,"November 30, 2023", MIN at NSH,-2.35,L,No Impact
Juuse Saros,NSH,"December 03, 2023", NSH at BUF,2.03,W,Goalie Win
Juuse Saros,NSH,"December 05, 2023", NSH at CHI,-0.2799999999999998,W,Bad in Win
Juuse Saros,NSH,"December 07, 2023", T.B at NSH,1.6,W,No Impact
Juuse Saros,NSH,"December 10, 2023", NSH at MTL,2.84,W,Goalie Win
Juuse Saros,NSH,"December 12, 2023", PHI at NSH,1.5499999999999998,W,Goalie Win
Juuse Saros,NSH,"December 16, 2023", WSH at NSH,2.56,W,Goalie Win
Juuse Saros,NSH,"December 19, 2023", VAN at NSH,-2.36,L,No Impact
Juuse Saros,NSH,"December 21, 2023", NSH at PHI,0.2400000000000002,W,No Impact
Juuse Saros,NSH,"December 23, 2023", DAL at NSH,0.1299999999999999,L,Strong in Loss
Juuse Saros,NSH,"December 27, 2023", CAR at NSH,-2.86,L,No Impact
Juuse Saros,NSH,"December 29, 2023", NSH at DET,-2.05,L,Goalie Loss
Juuse Saros,NSH,"January 02, 2024", CHI at NSH,1.49,W,No Impact
Juuse Saros,NSH,"January 04, 2024", CGY at NSH,-1.8399999999999999,L,No Impact
Juuse Saros,NSH,"January 09, 2024", ANA at NSH,-2.3,L,Goalie Loss
Juuse Saros,NSH,"January 13, 2024", NYI at NSH,0.75,W,No Impact
Juuse Saros,NSH,"January 15, 2024", NSH at VGK,-0.5699999999999998,L,No Impact
Juuse Saros,NSH,"January 18, 2024", NSH at L.A,3.5,W,Goalie Win
Juuse Saros,NSH,"January 20, 2024", NSH at ARI,-0.2999999999999998,L,No Impact
Juuse Saros,NSH,"January 22, 2024", FLA at NSH,1.6099999999999999,L,Strong in Loss
Juuse Saros,NSH,"January 25, 2024", NSH at MIN,-0.09000000000000008,W,Bad in Win
Juuse Saros,NSH,"January 29, 2024", NSH at OTT,-0.43999999999999995,L,No Impact
Juuse Saros,NSH,"January 31, 2024", L.A at NSH,-1.57,L,No Impact
Juuse Saros,NSH,"February 10, 2024", ARI at NSH,-2.0,W,Bad in Win
Juuse Saros,NSH,"February 13, 2024", N.J at NSH,2.3600000000000003,L,Strong in Loss
Juuse Saros,NSH,"February 15, 2024", DAL at NSH,-2.44,L,No Impact
Juuse Saros,NSH,"February 17, 2024", NSH at STL,2.0700000000000003,W,No Impact
Juuse Saros,NSH,"February 22, 2024", NSH at L.A,1.5499999999999998,W,No Impact
Juuse Saros,NSH,"February 24, 2024", NSH at S.J,0.3900000000000001,W,No Impact
Juuse Saros,NSH,"February 27, 2024", OTT at NSH,1.58,W,No Impact
Juuse Saros,NSH,"February 29, 2024", MIN at NSH,1.3199999999999998,W,No Impact
Juuse Saros,NSH,"March 02, 2024", COL at NSH,0.94,W,No Impact
Juuse Saros,NSH,"March 05, 2024", MTL at NSH,-1.38,L,Goalie Loss
Juuse Saros,NSH,"March 07, 2024", BUF at NSH,-0.33000000000000007,W,Bad in Win
Juuse Saros,NSH,"March 10, 2024", NSH at MIN,-1.2200000000000002,L,Goalie Loss
Juuse Saros,NSH,"March 13, 2024", NSH at WPG,0.10000000000000009,W,No Impact
Juuse Saros,NSH,"March 16, 2024", NSH at SEA,1.12,W,No Impact
Juuse Saros,NSH,"March 19, 2024", S.J at NSH,-1.1099999999999999,W,Bad in Win
Juuse Saros,NSH,"March 23, 2024", DET at NSH,2.36,W,Goalie Win
Juuse Saros,NSH,"March 26, 2024", VGK at NSH,-0.7400000000000002,W,Bad in Win
Juuse Saros,NSH,"March 28, 2024", NSH at ARI,-3.1,L,No Impact
Juuse Saros,NSH,"April 02, 2024", BOS at NSH,0.94,L,Strong in Loss
Juuse Saros,NSH,"April 04, 2024", STL at NSH,2.17,W,No Impact
Juuse Saros,NSH,"April 07, 2024", NSH at N.J,0.43999999999999995,W,No Impact
Juuse Saros,NSH,"April 09, 2024", WPG at NSH,-2.01,L,Goalie Loss
Juuse Saros,NSH,"April 13, 2024", CBJ at NSH,-1.4700000000000002,W,Bad in Win
Juuse Saros,NSH,"April 15, 2024", NSH at PIT,-0.06999999999999984,L,No Impact
Kevin Lankinen,NSH,"October 17, 2023", EDM at NSH,-0.1100000000000001,L,No Impact
Kevin Lankinen,NSH,"October 31, 2023", NSH at VAN,-1.71,L,No Impact
Kevin Lankinen,NSH,"November 04, 2023", NSH at EDM,1.3599999999999999,W,No Impact
Kevin Lankinen,NSH,"November 18, 2023", CHI at NSH,0.33000000000000007,W,No Impact
Kevin Lankinen,NSH,"November 24, 2023", NSH at STL,0.6699999999999999,W,No Impact
Kevin Lankinen,NSH,"November 30, 2023", MIN at NSH,0.040000000000000036,L,Strong in Loss
Kevin Lankinen,NSH,"December 02, 2023", NYR at NSH,-1.4700000000000002,L,Goalie Loss
Kevin Lankinen,NSH,"December 09, 2023", NSH at TOR,0.8399999999999999,L,Strong in Loss
Kevin Lankinen,NSH,"December 15, 2023", NSH at CAR,-2.86,W,Bad in Win
Kevin Lankinen,NSH,"December 19, 2023", VAN at NSH,0.73,L,Strong in Loss
Kevin Lankinen,NSH,"January 04, 2024", CGY at NSH,0.10000000000000009,L,Strong in Loss
Kevin Lankinen,NSH,"January 06, 2024", NSH at DAL,1.04,W,Goalie Win
Kevin Lankinen,NSH,"January 12, 2024", NSH at DAL,-1.1,W,Bad in Win
Kevin Lankinen,NSH,"January 27, 2024", NSH at EDM,-0.71,L,No Impact
Kevin Lankinen,NSH,"February 15, 2024", DAL at NSH,-2.7,L,No Impact
Kevin Lankinen,NSH,"February 20, 2024", NSH at VGK,-0.6000000000000001,W,Bad in Win
Kevin Lankinen,NSH,"February 25, 2024", NSH at ANA,0.8700000000000001,W,No Impact
Kevin Lankinen,NSH,"March 09, 2024", NSH at CBJ,3.1500000000000004,W,Goalie Win
Kevin Lankinen,NSH,"March 21, 2024", NSH at FLA,2.82,W,No Impact
Kevin Lankinen,NSH,"March 28, 2024", NSH at ARI,0.81,L,Strong in Loss
Kevin Lankinen,NSH,"March 30, 2024", NSH at COL,-1.9699999999999998,L,No Impact
Kevin Lankinen,NSH,"April 06, 2024", NSH at NYI,1.31,L,Strong in Loss
Kevin Lankinen,NSH,"April 12, 2024", NSH at CHI,1.96,W,No Impact
Kevin Lankinen,NSH,"April 13, 2024", CBJ at NSH,0.12,W,No Impact
Yaroslav Askarov,NSH,"December 27, 2023", CAR at NSH,1.13,L,Strong in Loss
Yaroslav Askarov,NSH,"December 30, 2023", NSH at WSH,0.69,W,No Impact
Kenneth Appleby,NYI,"January 15, 2024", NYI at MIN,-1.3900000000000001,L,No Impact
Ilya Sorokin,NYI,"October 14, 2023", BUF at NYI,-0.15999999999999992,W,Bad in Win
Ilya Sorokin,NYI,"October 17, 2023", ARI at NYI,1.71,W,Goalie Win
Ilya Sorokin,NYI,"October 20, 2023", N.J at NYI,-2.31,L,Goalie Loss
Ilya Sorokin,NYI,"October 24, 2023", COL at NYI,-2.03,L,No Impact
Ilya Sorokin,NYI,"October 26, 2023", OTT at NYI,2.5199999999999996,W,Goalie Win
Ilya Sorokin,NYI,"October 30, 2023", DET at NYI,-0.3799999999999999,L,No Impact
Ilya Sorokin,NYI,"November 04, 2023", CAR at NYI,0.45999999999999996,L,Strong in Loss
Ilya Sorokin,NYI,"November 09, 2023", NYI at BOS,-1.4700000000000002,L,No Impact
Ilya Sorokin,NYI,"November 13, 2023", NYI at EDM,-0.1499999999999999,L,No Impact
Ilya Sorokin,NYI,"November 15, 2023", NYI at VAN,0.9400000000000004,L,Strong in Loss
Ilya Sorokin,NYI,"November 18, 2023", NYI at CGY,-0.6699999999999999,W,Bad in Win
Ilya Sorokin,NYI,"November 22, 2023", PHI at NYI,1.5099999999999998,W,Goalie Win
Ilya Sorokin,NYI,"November 25, 2023", PHI at NYI,3.64,L,Strong in Loss
Ilya Sorokin,NYI,"November 28, 2023", NYI at N.J,-1.7799999999999998,L,Goalie Loss
Ilya Sorokin,NYI,"December 02, 2023", NYI at FLA,1.37,W,Goalie Win
Ilya Sorokin,NYI,"December 05, 2023", S.J at NYI,-1.77,L,Goalie Loss
Ilya Sorokin,NYI,"December 09, 2023", L.A at NYI,1.56,W,Goalie Win
Ilya Sorokin,NYI,"December 11, 2023", TOR at NYI,1.1500000000000004,W,Goalie Win
Ilya Sorokin,NYI,"December 15, 2023", BOS at NYI,-1.6600000000000001,L,Goalie Loss
Ilya Sorokin,NYI,"December 19, 2023", EDM at NYI,2.82,W,Goalie Win
Ilya Sorokin,NYI,"December 23, 2023", NYI at CAR,0.0,W,No Impact
Ilya Sorokin,NYI,"December 27, 2023", PIT at NYI,-2.32,L,No Impact
Ilya Sorokin,NYI,"December 29, 2023", WSH at NYI,1.27,W,No Impact
Ilya Sorokin,NYI,"December 31, 2023", NYI at PIT,1.6,L,Strong in Loss
Ilya Sorokin,NYI,"January 02, 2024", NYI at COL,-1.2000000000000002,L,Goalie Loss
Ilya Sorokin,NYI,"January 04, 2024", NYI at ARI,1.23,W,No Impact
Ilya Sorokin,NYI,"January 06, 2024", NYI at VGK,-2.76,L,No Impact
Ilya Sorokin,NYI,"January 09, 2024", VAN at NYI,-1.1800000000000002,L,No Impact
Ilya Sorokin,NYI,"January 11, 2024", TOR at NYI,-0.3900000000000001,W,Bad in Win
Ilya Sorokin,NYI,"January 13, 2024", NYI at NSH,-0.1299999999999999,L,No Impact
Ilya Sorokin,NYI,"January 15, 2024", NYI at MIN,-0.5800000000000001,L,No Impact
Ilya Sorokin,NYI,"January 16, 2024", NYI at WPG,1.54,L,Strong in Loss
Ilya Sorokin,NYI,"January 19, 2024", NYI at CHI,-2.2800000000000002,L,Goalie Loss
Ilya Sorokin,NYI,"January 21, 2024", DAL at NYI,1.71,W,Goalie Win
Ilya Sorokin,NYI,"January 23, 2024", VGK at NYI,-1.22,L,Goalie Loss
Ilya Sorokin,NYI,"February 05, 2024", NYI at TOR,1.88,W,Goalie Win
Ilya Sorokin,NYI,"February 08, 2024", T.B at NYI,0.8599999999999999,W,No Impact
Ilya Sorokin,NYI,"February 13, 2024", SEA at NYI,1.58,L,Strong in Loss
Ilya Sorokin,NYI,"February 18, 2024", NYR at NYI,-1.9500000000000002,L,Goalie Loss
Ilya Sorokin,NYI,"February 20, 2024", NYI at PIT,-0.6600000000000001,W,Bad in Win
Ilya Sorokin,NYI,"February 24, 2024", T.B at NYI,-1.04,L,No Impact
Ilya Sorokin,NYI,"February 26, 2024", NYI at DAL,1.42,W,Goalie Win
Ilya Sorokin,NYI,"February 29, 2024", NYI at DET,-0.94,W,Bad in Win
Ilya Sorokin,NYI,"March 02, 2024", BOS at NYI,0.8200000000000001,W,No Impact
Ilya Sorokin,NYI,"March 05, 2024", STL at NYI,-0.77,W,Bad in Win
Ilya Sorokin,NYI,"March 07, 2024", NYI at S.J,0.3799999999999999,W,No Impact
Ilya Sorokin,NYI,"March 11, 2024", NYI at L.A,0.1499999999999999,L,Strong in Loss
Ilya Sorokin,NYI,"March 14, 2024", NYI at BUF,-0.4500000000000002,L,No Impact
Ilya Sorokin,NYI,"March 17, 2024", NYI at NYR,-2.58,L,No Impact
Ilya Sorokin,NYI,"March 19, 2024", CAR at NYI,-0.3900000000000001,L,No Impact
Ilya Sorokin,NYI,"March 21, 2024", NYI at DET,-3.06,L,Goalie Loss
Ilya Sorokin,NYI,"March 24, 2024", N.J at NYI,-0.8500000000000001,L,No Impact
Ilya Sorokin,NYI,"April 02, 2024", CHI at NYI,1.6600000000000001,W,Goalie Win
Ilya Sorokin,NYI,"April 04, 2024", NYI at CBJ,0.5299999999999998,W,No Impact
Ilya Sorokin,NYI,"April 13, 2024", NYI at NYR,3.1500000000000004,L,Strong in Loss
Ilya Sorokin,NYI,"April 17, 2024", PIT at NYI,0.17999999999999972,W,No Impact
Semyon Varlamov,NYI,"October 21, 2023", NYI at BUF,1.12,L,Strong in Loss
Semyon Varlamov,NYI,"October 28, 2023", NYI at CBJ,3.39,W,Goalie Win
Semyon Varlamov,NYI,"November 02, 2023", NYI at WSH,5.0,W,Goalie Win
Semyon Varlamov,NYI,"November 07, 2023", MIN at NYI,-1.38,L,No Impact
Semyon Varlamov,NYI,"November 11, 2023", WSH at NYI,-0.5299999999999998,L,No Impact
Semyon Varlamov,NYI,"November 16, 2023", NYI at SEA,-0.3999999999999999,L,No Impact
Semyon Varlamov,NYI,"November 24, 2023", NYI at OTT,0.33999999999999986,W,No Impact
Semyon Varlamov,NYI,"November 30, 2023", NYI at CAR,0.28000000000000025,W,No Impact
Semyon Varlamov,NYI,"December 07, 2023", CBJ at NYI,-0.33999999999999986,W,Bad in Win
Semyon Varlamov,NYI,"December 13, 2023", ANA at NYI,-0.5499999999999998,W,Bad in Win
Semyon Varlamov,NYI,"December 16, 2023", NYI at MTL,0.21999999999999975,L,Strong in Loss
Semyon Varlamov,NYI,"December 20, 2023", NYI at WSH,0.3700000000000001,L,Strong in Loss
Semyon Varlamov,NYI,"December 27, 2023", PIT at NYI,0.1499999999999999,L,Strong in Loss
Semyon Varlamov,NYI,"January 02, 2024", NYI at COL,0.010000000000000009,L,Strong in Loss
Semyon Varlamov,NYI,"January 25, 2024", NYI at MTL,-1.4100000000000001,L,Goalie Loss
Semyon Varlamov,NYI,"January 27, 2024", FLA at NYI,-0.25,L,No Impact
Semyon Varlamov,NYI,"February 10, 2024", CGY at NYI,-1.19,L,No Impact
Semyon Varlamov,NYI,"February 22, 2024", NYI at STL,-1.01,L,No Impact
Semyon Varlamov,NYI,"March 10, 2024", NYI at ANA,1.2999999999999998,W,No Impact
Semyon Varlamov,NYI,"March 16, 2024", OTT at NYI,-1.7200000000000002,L,Goalie Loss
Semyon Varlamov,NYI,"March 23, 2024", WPG at NYI,1.8899999999999997,W,No Impact
Semyon Varlamov,NYI,"March 28, 2024", NYI at FLA,0.43000000000000016,W,No Impact
Semyon Varlamov,NYI,"March 30, 2024", NYI at T.B,-0.3900000000000001,L,No Impact
Semyon Varlamov,NYI,"April 01, 2024", NYI at PHI,-0.8999999999999999,W,Bad in Win
Semyon Varlamov,NYI,"April 06, 2024", NSH at NYI,4.98,W,Goalie Win
Semyon Varlamov,NYI,"April 09, 2024", NYR at NYI,1.42,W,No Impact
Semyon Varlamov,NYI,"April 11, 2024", MTL at NYI,-0.8600000000000001,W,Bad in Win
Semyon Varlamov,NYI,"April 15, 2024", NYI at N.J,1.21,W,No Impact
Jonathan Quick,NYR,"October 19, 2023", NSH at NYR,1.34,L,Strong in Loss
Jonathan Quick,NYR,"October 21, 2023", NYR at SEA,0.53,W,No Impact
Jonathan Quick,NYR,"October 26, 2023", NYR at EDM,3.75,W,Goalie Win
Jonathan Quick,NYR,"November 04, 2023", NYR at MIN,0.8899999999999997,L,Strong in Loss
Jonathan Quick,NYR,"November 07, 2023", DET at NYR,-0.04999999999999982,W,Bad in Win
Jonathan Quick,NYR,"November 12, 2023", CBJ at NYR,-0.08000000000000007,W,Bad in Win
Jonathan Quick,NYR,"November 22, 2023", NYR at PIT,3.17,W,Goalie Win
Jonathan Quick,NYR,"November 25, 2023", BOS at NYR,-0.7400000000000002,W,Bad in Win
Jonathan Quick,NYR,"December 03, 2023", S.J at NYR,-1.5699999999999998,W,Bad in Win
Jonathan Quick,NYR,"December 10, 2023", L.A at NYR,1.0,W,No Impact
Jonathan Quick,NYR,"December 15, 2023", ANA at NYR,2.16,W,No Impact
Jonathan Quick,NYR,"December 22, 2023", EDM at NYR,-0.7200000000000002,L,No Impact
Jonathan Quick,NYR,"December 29, 2023", NYR at FLA,-1.04,L,Goalie Loss
Jonathan Quick,NYR,"January 06, 2024", NYR at MTL,-0.3999999999999999,L,No Impact
Jonathan Quick,NYR,"January 13, 2024", NYR at WSH,-0.41999999999999993,L,No Impact
Jonathan Quick,NYR,"January 20, 2024", NYR at L.A,-0.29000000000000004,L,No Impact
Jonathan Quick,NYR,"January 27, 2024", NYR at OTT,0.6299999999999999,W,No Impact
Jonathan Quick,NYR,"February 05, 2024", COL at NYR,2.25,W,Goalie Win
Jonathan Quick,NYR,"February 07, 2024", T.B at NYR,1.04,W,No Impact
Jonathan Quick,NYR,"February 15, 2024", MTL at NYR,-0.6699999999999999,W,Bad in Win
Jonathan Quick,NYR,"February 25, 2024", NYR at CBJ,0.9500000000000002,L,Strong in Loss
Jonathan Quick,NYR,"March 11, 2024", N.J at NYR,1.1400000000000001,W,No Impact
Jonathan Quick,NYR,"March 16, 2024", NYR at PIT,0.4400000000000004,W,No Impact
Jonathan Quick,NYR,"March 21, 2024", NYR at BOS,0.56,W,No Impact
Jonathan Quick,NYR,"March 30, 2024", NYR at ARI,-2.1,W,Bad in Win
Jonathan Quick,NYR,"April 05, 2024", NYR at DET,0.009999999999999787,W,No Impact
Jonathan Quick,NYR,"April 11, 2024", PHI at NYR,-1.7200000000000002,L,No Impact
Igor Shesterkin,NYR,"October 12, 2023", NYR at BUF,1.2200000000000002,W,No Impact
Igor Shesterkin,NYR,"October 14, 2023", NYR at CBJ,-2.05,L,Goalie Loss
Igor Shesterkin,NYR,"October 16, 2023", ARI at NYR,1.8399999999999999,W,Goalie Win
Igor Shesterkin,NYR,"October 19, 2023", NSH at NYR,-1.88,L,No Impact
Igor Shesterkin,NYR,"October 24, 2023", NYR at CGY,2.08,W,Goalie Win
Igor Shesterkin,NYR,"October 28, 2023", NYR at VAN,0.2200000000000002,W,No Impact
Igor Shesterkin,NYR,"October 30, 2023", NYR at WPG,0.4500000000000002,W,No Impact
Igor Shesterkin,NYR,"November 02, 2023", CAR at NYR,1.6400000000000001,W,Goalie Win
Igor Shesterkin,NYR,"November 18, 2023", NYR at N.J,0.10000000000000009,W,No Impact
Igor Shesterkin,NYR,"November 20, 2023", NYR at DAL,-0.5699999999999998,L,No Impact
Igor Shesterkin,NYR,"November 24, 2023", NYR at PHI,2.12,W,Goalie Win
Igor Shesterkin,NYR,"November 27, 2023", BUF at NYR,-0.7599999999999998,L,No Impact
Igor Shesterkin,NYR,"November 29, 2023", DET at NYR,0.3700000000000001,W,No Impact
Igor Shesterkin,NYR,"December 02, 2023", NYR at NSH,1.9299999999999997,W,Goalie Win
Igor Shesterkin,NYR,"December 05, 2023", NYR at OTT,-1.29,L,No Impact
Igor Shesterkin,NYR,"December 09, 2023", NYR at WSH,-1.2200000000000002,L,No Impact
Igor Shesterkin,NYR,"December 12, 2023", TOR at NYR,-2.42,L,No Impact
Igor Shesterkin,NYR,"December 16, 2023", NYR at BOS,1.23,W,Goalie Win
Igor Shesterkin,NYR,"December 19, 2023", NYR at TOR,0.3700000000000001,W,No Impact
Igor Shesterkin,NYR,"December 23, 2023", BUF at NYR,0.43999999999999995,W,No Impact
Igor Shesterkin,NYR,"December 27, 2023", WSH at NYR,0.94,W,No Impact
Igor Shesterkin,NYR,"December 30, 2023", NYR at T.B,1.88,W,No Impact
Igor Shesterkin,NYR,"January 02, 2024", CAR at NYR,-3.38,L,No Impact
Igor Shesterkin,NYR,"January 04, 2024", CHI at NYR,1.5299999999999998,W,No Impact
Igor Shesterkin,NYR,"January 08, 2024", VAN at NYR,-2.76,L,No Impact
Igor Shesterkin,NYR,"January 11, 2024", NYR at STL,-2.2199999999999998,L,No Impact
