Goalie,Team,Date,Games,xGAE,Result,Impact
Andrei Vasilevskiy,TBL,2021-10-19, FLA at T.B,-0.9500000000000002,L,No Impact
Andrei Vasilevskiy,TBL,2021-10-23, COL at T.B,-0.4500000000000002,L,No Impact
Andrei Vasilevskiy,TBL,2021-10-26, T.B at PIT,1.69,W,No Impact
Andrei Vasilevskiy,TBL,2021-10-28, ARI at T.B,0.99,W,No Impact
Andrei Vasilevskiy,TBL,2021-11-01, WSH at T.B,0.4700000000000002,W,No Impact
Andrei Vasilevskiy,TBL,2021-11-04, T.B at TOR,1.38,L,Strong in Loss
Andrei Vasilevskiy,TBL,2021-11-09, CAR at T.B,0.6499999999999999,L,Strong in Loss
Andrei Vasilevskiy,TBL,2021-11-13, FLA at T.B,0.2200000000000002,W,No Impact
Andrei Vasilevskiy,TBL,2021-11-15, NYI at T.B,1.1400000000000001,W,No Impact
Andrei Vasilevskiy,TBL,2021-11-18, T.B at PHI,-1.02,W,Bad in Win
Andrei Vasilevskiy,TBL,2021-11-20, N.J at T.B,-2.0700000000000003,L,Goalie Loss
Andrei Vasilevskiy,TBL,2021-11-23, PHI at T.B,2.36,W,No Impact
Andrei Vasilevskiy,TBL,2021-11-26, SEA at T.B,0.77,W,No Impact
Andrei Vasilevskiy,TBL,2021-11-28, T.B at MIN,-0.5699999999999998,L,No Impact
Andrei Vasilevskiy,TBL,2021-12-02, STL at T.B,0.3500000000000001,W,No Impact
Andrei Vasilevskiy,TBL,2021-12-04, T.B at BOS,1.9500000000000002,W,Goalie Win
Andrei Vasilevskiy,TBL,2021-12-07, T.B at MTL,-0.17999999999999994,W,Bad in Win
Andrei Vasilevskiy,TBL,2021-12-09, T.B at TOR,1.0099999999999998,W,No Impact
Andrei Vasilevskiy,TBL,2021-12-14, L.A at T.B,-0.1499999999999999,W,Bad in Win
Andrei Vasilevskiy,TBL,2021-12-16, OTT at T.B,1.1600000000000001,W,Goalie Win
Andrei Vasilevskiy,TBL,2021-12-21, T.B at VGK,0.1200000000000001,W,No Impact
Andrei Vasilevskiy,TBL,2022-01-02, T.B at NYR,-1.83,L,No Impact
Andrei Vasilevskiy,TBL,2022-01-04, T.B at CBJ,-0.10000000000000009,W,Bad in Win
Andrei Vasilevskiy,TBL,2022-01-06, CGY at T.B,1.08,W,No Impact
Andrei Vasilevskiy,TBL,2022-01-08, BOS at T.B,-1.65,L,No Impact
Andrei Vasilevskiy,TBL,2022-01-11, T.B at BUF,0.15999999999999992,W,No Impact
Andrei Vasilevskiy,TBL,2022-01-13, VAN at T.B,0.3700000000000001,W,No Impact
Andrei Vasilevskiy,TBL,2022-01-15, DAL at T.B,0.69,W,No Impact
Andrei Vasilevskiy,TBL,2022-01-18, T.B at L.A,-0.73,W,Bad in Win
Andrei Vasilevskiy,TBL,2022-01-21, T.B at ANA,-0.77,L,No Impact
Andrei Vasilevskiy,TBL,2022-01-27, N.J at T.B,0.14000000000000012,W,No Impact
Andrei Vasilevskiy,TBL,2022-01-29, VGK at T.B,0.25,L,Strong in Loss
Andrei Vasilevskiy,TBL,2022-02-01, S.J at T.B,-0.08000000000000007,W,Bad in Win
Andrei Vasilevskiy,TBL,2022-02-10, T.B at COL,-0.1299999999999999,L,No Impact
Andrei Vasilevskiy,TBL,2022-02-15, T.B at N.J,0.16000000000000014,W,No Impact
Andrei Vasilevskiy,TBL,2022-02-23, EDM at T.B,-0.27,W,Bad in Win
Andrei Vasilevskiy,TBL,2022-02-26, T.B at NSH,0.71,W,No Impact
Andrei Vasilevskiy,TBL,2022-03-01, OTT at T.B,0.3500000000000001,W,No Impact
Andrei Vasilevskiy,TBL,2022-03-03, PIT at T.B,-0.3999999999999999,L,No Impact
Andrei Vasilevskiy,TBL,2022-03-06, T.B at CHI,-0.3999999999999999,W,Bad in Win
Andrei Vasilevskiy,TBL,2022-03-08, T.B at WPG,-1.5499999999999998,L,No Impact
Andrei Vasilevskiy,TBL,2022-03-10, T.B at CGY,-0.6800000000000002,L,No Impact
Andrei Vasilevskiy,TBL,2022-03-13, T.B at VAN,1.9500000000000002,W,Goalie Win
Andrei Vasilevskiy,TBL,2022-03-16, T.B at SEA,1.21,W,No Impact
Andrei Vasilevskiy,TBL,2022-03-19, NYR at T.B,0.1200000000000001,L,Strong in Loss
Andrei Vasilevskiy,TBL,2022-03-22, T.B at CAR,1.7300000000000004,L,Strong in Loss
Andrei Vasilevskiy,TBL,2022-03-24, T.B at BOS,-0.25,L,No Impact
Andrei Vasilevskiy,TBL,2022-03-27, T.B at NYI,2.42,W,No Impact
Andrei Vasilevskiy,TBL,2022-03-29, CAR at T.B,-1.0,W,Bad in Win
Andrei Vasilevskiy,TBL,2022-04-01, CHI at T.B,-0.16999999999999993,W,Bad in Win
Andrei Vasilevskiy,TBL,2022-04-04, TOR at T.B,-2.88,L,No Impact
Andrei Vasilevskiy,TBL,2022-04-06, T.B at WSH,-0.52,L,No Impact
Andrei Vasilevskiy,TBL,2022-04-08, BOS at T.B,0.45999999999999996,L,Strong in Loss
Andrei Vasilevskiy,TBL,2022-04-12, T.B at DAL,2.33,L,Strong in Loss
Andrei Vasilevskiy,TBL,2022-04-14, ANA at T.B,-1.54,W,Bad in Win
Andrei Vasilevskiy,TBL,2022-04-19, DET at T.B,-0.6000000000000001,L,No Impact
Andrei Vasilevskiy,TBL,2022-04-21, TOR at T.B,1.9500000000000002,W,No Impact
Andrei Vasilevskiy,TBL,2022-04-24, T.B at FLA,-0.04999999999999982,W,Bad in Win
Andrei Vasilevskiy,TBL,2022-04-26, CBJ at T.B,1.4500000000000002,W,No Impact
Andrei Vasilevskiy,TBL,2022-04-29, T.B at NYI,0.7000000000000002,W,No Impact
Brian Elliott,TBL,2021-10-25, T.B at BUF,-1.31,L,No Impact
Brian Elliott,TBL,2021-11-06, T.B at OTT,-0.3500000000000001,W,Bad in Win
Brian Elliott,TBL,2021-11-21, MIN at T.B,-1.94,W,Bad in Win
Brian Elliott,TBL,2021-11-30, T.B at STL,-0.2599999999999998,L,No Impact
Brian Elliott,TBL,2021-12-05, T.B at PHI,1.2200000000000002,W,No Impact
Brian Elliott,TBL,2021-12-11, T.B at OTT,-0.4900000000000002,L,No Impact
Brian Elliott,TBL,2021-12-21, T.B at VGK,0.0,W,No Impact
Brian Elliott,TBL,2021-12-31, NYR at T.B,-0.81,L,No Impact
Brian Elliott,TBL,2022-01-22, T.B at S.J,1.44,W,No Impact
Brian Elliott,TBL,2022-02-11, T.B at ARI,-1.44,W,Bad in Win
Brian Elliott,TBL,2022-03-04, DET at T.B,0.98,W,No Impact
Brian Elliott,TBL,2022-03-12, T.B at EDM,1.8399999999999999,L,Strong in Loss
Brian Elliott,TBL,2022-03-26, T.B at DET,1.7000000000000002,W,Goalie Win
Brian Elliott,TBL,2022-04-02, MTL at T.B,-1.38,L,Goalie Loss
Brian Elliott,TBL,2022-04-10, BUF at T.B,2.23,W,No Impact
Brian Elliott,TBL,2022-04-14, ANA at T.B,1.22,W,Goalie Win
Brian Elliott,TBL,2022-04-16, WPG at T.B,-2.3,W,Bad in Win
Brian Elliott,TBL,2022-04-23, NSH at T.B,0.3900000000000001,W,No Impact
Brian Elliott,TBL,2022-04-28, T.B at CBJ,-1.08,L,No Impact
Maxime Lagace,TBL,2021-12-28, MTL at T.B,-1.1600000000000001,W,Bad in Win
Maxime Lagace,TBL,2021-12-30, T.B at FLA,-3.32,L,No Impact
Stuart Skinner,EDM,2021-11-09, EDM at DET,1.6100000000000003,L,Strong in Loss
Stuart Skinner,EDM,2021-11-12, EDM at BUF,-1.41,L,Goalie Loss
Stuart Skinner,EDM,2021-11-16, EDM at WPG,0.62,L,Strong in Loss
Stuart Skinner,EDM,2021-11-18, WPG at EDM,2.59,W,Goalie Win
Stuart Skinner,EDM,2021-11-20, CHI at EDM,0.3700000000000001,W,No Impact
Stuart Skinner,EDM,2021-11-23, EDM at DAL,-1.38,L,No Impact
Stuart Skinner,EDM,2021-12-03, EDM at SEA,-1.63,L,Goalie Loss
Stuart Skinner,EDM,2021-12-09, BOS at EDM,-0.73,L,No Impact
Stuart Skinner,EDM,2021-12-16, CBJ at EDM,1.58,W,No Impact
Stuart Skinner,EDM,2021-12-18, EDM at SEA,-1.36,W,Bad in Win
Stuart Skinner,EDM,2022-01-15, OTT at EDM,-2.64,L,Goalie Loss
Stuart Skinner,EDM,2022-01-29, EDM at MTL,0.18000000000000016,W,No Impact
Stuart Skinner,EDM,2022-02-14, EDM at S.J,1.69,W,No Impact
Mikko Koskinen,EDM,2021-10-19, ANA at EDM,0.47,W,No Impact
Mikko Koskinen,EDM,2021-10-21, EDM at ARI,0.6299999999999999,W,No Impact
Mikko Koskinen,EDM,2021-10-22, EDM at VGK,-0.14000000000000012,W,Bad in Win
Mikko Koskinen,EDM,2021-10-27, PHI at EDM,-1.2200000000000002,L,No Impact
Mikko Koskinen,EDM,2021-10-30, EDM at VAN,1.65,W,Goalie Win
Mikko Koskinen,EDM,2021-11-01, SEA at EDM,0.9700000000000002,W,No Impact
Mikko Koskinen,EDM,2021-11-03, NSH at EDM,0.9500000000000002,W,No Impact
Mikko Koskinen,EDM,2021-11-05, NYR at EDM,-2.84,W,Bad in Win
Mikko Koskinen,EDM,2021-11-11, EDM at BOS,-0.8500000000000001,W,Bad in Win
Mikko Koskinen,EDM,2021-11-14, EDM at STL,-0.08999999999999986,W,Bad in Win
Mikko Koskinen,EDM,2021-11-16, EDM at WPG,-1.5099999999999998,L,No Impact
Mikko Koskinen,EDM,2021-11-24, EDM at ARI,-1.26,W,Bad in Win
Mikko Koskinen,EDM,2021-11-27, EDM at VGK,1.9700000000000002,W,Goalie Win
Mikko Koskinen,EDM,2021-12-01, PIT at EDM,0.3700000000000001,W,No Impact
Mikko Koskinen,EDM,2021-12-05, L.A at EDM,-1.6,L,No Impact
Mikko Koskinen,EDM,2021-12-07, MIN at EDM,-1.23,L,No Impact
Mikko Koskinen,EDM,2021-12-11, CAR at EDM,0.1200000000000001,L,Strong in Loss
Mikko Koskinen,EDM,2021-12-14, TOR at EDM,-2.09,L,No Impact
Mikko Koskinen,EDM,2022-01-01, EDM at NYI,-0.1200000000000001,L,No Impact
Mikko Koskinen,EDM,2022-01-03, EDM at NYR,-1.62,L,No Impact
Mikko Koskinen,EDM,2022-01-20, FLA at EDM,-3.53,L,No Impact
Mikko Koskinen,EDM,2022-01-22, CGY at EDM,0.5299999999999998,W,No Impact
Mikko Koskinen,EDM,2022-01-25, EDM at VAN,-0.26,W,Bad in Win
Mikko Koskinen,EDM,2022-01-27, NSH at EDM,0.4500000000000002,W,No Impact
Mikko Koskinen,EDM,2022-01-31, EDM at OTT,-0.18999999999999995,L,No Impact
Mikko Koskinen,EDM,2022-02-02, EDM at WSH,-0.7200000000000002,W,Bad in Win
Mikko Koskinen,EDM,2022-02-19, EDM at WPG,0.3700000000000001,W,No Impact
Mikko Koskinen,EDM,2022-02-20, MIN at EDM,-1.49,L,No Impact
Mikko Koskinen,EDM,2022-02-26, EDM at FLA,2.3200000000000003,W,Goalie Win
Mikko Koskinen,EDM,2022-03-01, EDM at PHI,3.19,W,Goalie Win
Mikko Koskinen,EDM,2022-03-03, EDM at CHI,-1.2000000000000002,L,Goalie Loss
Mikko Koskinen,EDM,2022-03-07, EDM at CGY,-0.5800000000000001,L,No Impact
Mikko Koskinen,EDM,2022-03-09, WSH at EDM,-0.25,W,Bad in Win
Mikko Koskinen,EDM,2022-03-12, T.B at EDM,2.59,W,No Impact
Mikko Koskinen,EDM,2022-03-15, DET at EDM,-1.37,W,Bad in Win
Mikko Koskinen,EDM,2022-03-19, N.J at EDM,0.18000000000000016,W,No Impact
Mikko Koskinen,EDM,2022-03-22, EDM at DAL,-0.81,L,No Impact
Mikko Koskinen,EDM,2022-03-26, EDM at CGY,-3.8200000000000003,L,No Impact
Mikko Koskinen,EDM,2022-03-28, ARI at EDM,1.23,W,No Impact
Mikko Koskinen,EDM,2022-03-30, L.A at EDM,0.33999999999999986,W,No Impact
Mikko Koskinen,EDM,2022-04-09, COL at EDM,1.75,L,Strong in Loss
Mikko Koskinen,EDM,2022-04-12, EDM at MIN,-2.59,L,No Impact
Mikko Koskinen,EDM,2022-04-24, EDM at CBJ,-1.6099999999999999,L,No Impact
Mikko Koskinen,EDM,2022-04-28, S.J at EDM,0.8899999999999997,W,No Impact
Mikko Koskinen,EDM,2022-04-29, VAN at EDM,2.6100000000000003,W,Goalie Win
Mike Smith,EDM,2021-10-13, VAN at EDM,0.7000000000000002,W,No Impact
Mike Smith,EDM,2021-10-16, CGY at EDM,1.48,W,No Impact
Mike Smith,EDM,2021-10-19, ANA at EDM,-3.05,W,Bad in Win
Mike Smith,EDM,2021-12-29, EDM at STL,-0.96,L,No Impact
Mike Smith,EDM,2021-12-31, EDM at N.J,-2.87,L,Goalie Loss
Mike Smith,EDM,2022-01-05, EDM at TOR,-0.48,L,No Impact
Mike Smith,EDM,2022-02-08, VGK at EDM,-1.3599999999999999,L,No Impact
Mike Smith,EDM,2022-02-09, CHI at EDM,-1.23,L,No Impact
Mike Smith,EDM,2022-02-11, NYI at EDM,2.56,W,Goalie Win
Mike Smith,EDM,2022-02-15, EDM at L.A,0.52,W,No Impact
Mike Smith,EDM,2022-02-17, ANA at EDM,-0.04999999999999982,W,Bad in Win
Mike Smith,EDM,2022-02-20, MIN at EDM,-3.52,L,No Impact
Mike Smith,EDM,2022-02-23, EDM at T.B,-1.69,L,No Impact
Mike Smith,EDM,2022-02-27, EDM at CAR,1.02,L,Strong in Loss
Mike Smith,EDM,2022-03-05, MTL at EDM,-0.3999999999999999,L,No Impact
Mike Smith,EDM,2022-03-17, BUF at EDM,0.6799999999999999,W,No Impact
Mike Smith,EDM,2022-03-21, EDM at COL,0.1499999999999999,L,Strong in Loss
Mike Smith,EDM,2022-03-24, S.J at EDM,0.71,W,No Impact
Mike Smith,EDM,2022-03-26, EDM at CGY,-0.8500000000000001,L,No Impact
Mike Smith,EDM,2022-04-01, STL at EDM,-1.54,W,Bad in Win
Mike Smith,EDM,2022-04-03, EDM at ANA,1.9500000000000002,W,No Impact
Mike Smith,EDM,2022-04-05, EDM at S.J,1.5099999999999998,W,Goalie Win
Mike Smith,EDM,2022-04-07, EDM at L.A,1.19,W,Goalie Win
Mike Smith,EDM,2022-04-14, EDM at NSH,2.32,W,No Impact
Mike Smith,EDM,2022-04-16, VGK at EDM,2.79,W,No Impact
Mike Smith,EDM,2022-04-20, DAL at EDM,0.20000000000000018,W,No Impact
Mike Smith,EDM,2022-04-22, COL at EDM,0.3999999999999999,W,No Impact
Mike Smith,EDM,2022-04-26, EDM at PIT,3.2199999999999998,W,No Impact
Sergei Bobrovsky,FLA,2021-10-14, PIT at FLA,0.54,W,No Impact
Sergei Bobrovsky,FLA,2021-10-16, NYI at FLA,1.15,W,No Impact
Sergei Bobrovsky,FLA,2021-10-21, COL at FLA,1.25,W,No Impact
Sergei Bobrovsky,FLA,2021-10-23, FLA at PHI,1.02,W,No Impact
Sergei Bobrovsky,FLA,2021-10-27, BOS at FLA,2.4,W,No Impact
Sergei Bobrovsky,FLA,2021-10-29, FLA at DET,1.38,W,Goalie Win
Sergei Bobrovsky,FLA,2021-11-04, WSH at FLA,1.05,W,Goalie Win
Sergei Bobrovsky,FLA,2021-11-11, FLA at PIT,0.8799999999999999,L,Strong in Loss
Sergei Bobrovsky,FLA,2021-11-13, FLA at T.B,-0.6600000000000001,L,No Impact
Sergei Bobrovsky,FLA,2021-11-16, NYI at FLA,0.9299999999999999,W,No Impact
Sergei Bobrovsky,FLA,2021-11-20, MIN at FLA,-0.7599999999999998,W,Bad in Win
Sergei Bobrovsky,FLA,2021-11-24, PHI at FLA,1.3199999999999998,W,Goalie Win
Sergei Bobrovsky,FLA,2021-11-26, FLA at WSH,-1.01,L,Goalie Loss
Sergei Bobrovsky,FLA,2021-11-30, WSH at FLA,-1.8399999999999999,W,Bad in Win
Sergei Bobrovsky,FLA,2021-12-02, BUF at FLA,-2.83,W,Bad in Win
Sergei Bobrovsky,FLA,2021-12-04, STL at FLA,-0.52,W,Bad in Win
Sergei Bobrovsky,FLA,2021-12-10, FLA at ARI,1.0499999999999998,W,No Impact
Sergei Bobrovsky,FLA,2021-12-12, FLA at COL,-0.9100000000000001,L,No Impact
Sergei Bobrovsky,FLA,2021-12-16, L.A at FLA,-2.21,L,No Impact
Sergei Bobrovsky,FLA,2021-12-29, NYR at FLA,0.2999999999999998,W,No Impact
Sergei Bobrovsky,FLA,2022-01-01, MTL at FLA,0.81,W,No Impact
Sergei Bobrovsky,FLA,2022-01-04, CGY at FLA,3.2800000000000002,W,No Impact
Sergei Bobrovsky,FLA,2022-01-06, FLA at DAL,-2.16,L,Goalie Loss
Sergei Bobrovsky,FLA,2022-01-08, FLA at CAR,-0.7200000000000002,W,Bad in Win
Sergei Bobrovsky,FLA,2022-01-11, VAN at FLA,1.79,W,No Impact
Sergei Bobrovsky,FLA,2022-01-14, DAL at FLA,1.9500000000000002,W,No Impact
Sergei Bobrovsky,FLA,2022-01-15, CBJ at FLA,-0.20999999999999996,W,Bad in Win
Sergei Bobrovsky,FLA,2022-01-20, FLA at EDM,3.61,W,No Impact
Sergei Bobrovsky,FLA,2022-01-23, FLA at SEA,-1.13,L,No Impact
Sergei Bobrovsky,FLA,2022-01-25, FLA at WPG,0.3500000000000001,W,No Impact
Sergei Bobrovsky,FLA,2022-01-29, S.J at FLA,-0.6000000000000001,W,Bad in Win
Sergei Bobrovsky,FLA,2022-01-31, FLA at CBJ,-0.8799999999999999,W,Bad in Win
Sergei Bobrovsky,FLA,2022-02-16, FLA at CAR,0.41000000000000014,W,No Impact
Sergei Bobrovsky,FLA,2022-02-18, FLA at MIN,-0.28,W,Bad in Win
Sergei Bobrovsky,FLA,2022-02-20, FLA at CHI,-0.54,W,Bad in Win
Sergei Bobrovsky,FLA,2022-02-22, NSH at FLA,-2.26,L,Goalie Loss
Sergei Bobrovsky,FLA,2022-02-26, EDM at FLA,-2.41,L,Goalie Loss
Sergei Bobrovsky,FLA,2022-03-03, OTT at FLA,2.81,W,No Impact
Sergei Bobrovsky,FLA,2022-03-05, DET at FLA,0.5499999999999998,W,No Impact
Sergei Bobrovsky,FLA,2022-03-08, FLA at PIT,-0.20000000000000018,W,Bad in Win
Sergei Bobrovsky,FLA,2022-03-10, PHI at FLA,1.0199999999999996,W,No Impact
Sergei Bobrovsky,FLA,2022-03-26, FLA at OTT,-0.22999999999999998,W,Bad in Win
Sergei Bobrovsky,FLA,2022-03-29, MTL at FLA,-1.1800000000000002,W,Bad in Win
Sergei Bobrovsky,FLA,2022-03-31, CHI at FLA,3.85,W,No Impact
Sergei Bobrovsky,FLA,2022-04-02, FLA at N.J,-4.16,W,Bad in Win
Sergei Bobrovsky,FLA,2022-04-05, TOR at FLA,-2.09,W,Bad in Win
Sergei Bobrovsky,FLA,2022-04-08, BUF at FLA,-1.13,W,Bad in Win
Sergei Bobrovsky,FLA,2022-04-12, ANA at FLA,-0.20999999999999996,W,Bad in Win
Sergei Bobrovsky,FLA,2022-04-15, WPG at FLA,2.17,W,No Impact
Sergei Bobrovsky,FLA,2022-04-19, FLA at NYI,1.2599999999999998,W,Goalie Win
Sergei Bobrovsky,FLA,2022-04-21, DET at FLA,0.8300000000000001,W,No Impact
Sergei Bobrovsky,FLA,2022-04-23, TOR at FLA,2.1100000000000003,W,Goalie Win
Sergei Bobrovsky,FLA,2022-04-24, T.B at FLA,-0.8500000000000001,L,No Impact
Sergei Bobrovsky,FLA,2022-04-26, FLA at BOS,0.73,L,Strong in Loss
Spencer Knight,FLA,2021-10-19, FLA at T.B,1.6800000000000002,W,No Impact
Spencer Knight,FLA,2021-10-25, ARI at FLA,-1.74,W,Bad in Win
Spencer Knight,FLA,2021-10-30, FLA at BOS,0.79,L,Strong in Loss
Spencer Knight,FLA,2021-11-04, WSH at FLA,-2.13,W,Bad in Win
Spencer Knight,FLA,2021-11-06, CAR at FLA,1.4100000000000001,W,No Impact
Spencer Knight,FLA,2021-11-08, FLA at NYR,-1.98,L,Goalie Loss
Spencer Knight,FLA,2021-11-09, FLA at N.J,-3.32,L,No Impact
Spencer Knight,FLA,2021-11-18, N.J at FLA,2.5,W,No Impact
Spencer Knight,FLA,2021-11-26, FLA at WSH,-0.39,L,No Impact
Spencer Knight,FLA,2021-11-27, SEA at FLA,-0.6099999999999999,L,No Impact
Spencer Knight,FLA,2021-12-02, BUF at FLA,1.36,W,No Impact
Spencer Knight,FLA,2021-12-07, FLA at STL,-1.8399999999999999,L,Goalie Loss
Spencer Knight,FLA,2021-12-14, OTT at FLA,-4.12,L,No Impact
Spencer Knight,FLA,2021-12-30, T.B at FLA,0.3900000000000001,W,No Impact
Spencer Knight,FLA,2022-01-18, FLA at CGY,-2.58,L,No Impact
Spencer Knight,FLA,2022-01-21, FLA at VAN,1.12,W,Goalie Win
Spencer Knight,FLA,2022-01-27, VGK at FLA,1.4500000000000002,W,No Impact
Spencer Knight,FLA,2022-02-01, FLA at NYR,-0.8500000000000001,L,No Impact
Spencer Knight,FLA,2022-03-07, FLA at BUF,1.2200000000000002,W,No Impact
Spencer Knight,FLA,2022-03-13, FLA at L.A,1.33,L,Strong in Loss
Spencer Knight,FLA,2022-03-15, FLA at S.J,0.41000000000000014,W,No Impact
Spencer Knight,FLA,2022-03-17, FLA at VGK,-0.33000000000000007,L,No Impact
Spencer Knight,FLA,2022-03-18, FLA at ANA,1.34,W,No Impact
Spencer Knight,FLA,2022-03-24, FLA at MTL,0.5099999999999998,W,No Impact
Spencer Knight,FLA,2022-03-27, FLA at TOR,-1.7000000000000002,L,No Impact
Spencer Knight,FLA,2022-04-02, FLA at N.J,0.25,W,No Impact
Spencer Knight,FLA,2022-04-03, FLA at BUF,-0.96,W,Bad in Win
Spencer Knight,FLA,2022-04-05, TOR at FLA,0.2599999999999998,W,No Impact
Spencer Knight,FLA,2022-04-09, FLA at NSH,1.3199999999999998,W,No Impact
Spencer Knight,FLA,2022-04-17, FLA at DET,2.1,W,No Impact
Spencer Knight,FLA,2022-04-24, T.B at FLA,-3.02,L,No Impact
Spencer Knight,FLA,2022-04-28, FLA at OTT,2.64,W,No Impact
Jonas Johansson ,FLA,2022-02-24, CBJ at FLA,-2.49,L,No Impact
Jonas Johansson ,FLA,2022-04-29, FLA at MTL,-5.97,L,No Impact
Tristan Jarry,PIT,2021-10-12, PIT at T.B,-0.06000000000000005,W,Bad in Win
Tristan Jarry,PIT,2021-10-16, CHI at PIT,-0.3600000000000001,W,Bad in Win
Tristan Jarry,PIT,2021-10-19, DAL at PIT,1.23,L,Strong in Loss
Tristan Jarry,PIT,2021-10-23, TOR at PIT,1.52,W,No Impact
Tristan Jarry,PIT,2021-10-26, T.B at PIT,-0.94,L,No Impact
Tristan Jarry,PIT,2021-10-30, N.J at PIT,-1.44,L,No Impact
Tristan Jarry,PIT,2021-11-04, PHI at PIT,1.2999999999999998,W,Goalie Win
Tristan Jarry,PIT,2021-11-06, MIN at PIT,-0.9199999999999999,L,No Impact
Tristan Jarry,PIT,2021-11-09, PIT at CHI,0.45999999999999996,L,Strong in Loss
Tristan Jarry,PIT,2021-11-11, FLA at PIT,1.3599999999999999,W,Goalie Win
Tristan Jarry,PIT,2021-11-14, PIT at WSH,-2.96,L,No Impact
Tristan Jarry,PIT,2021-11-16, BUF at PIT,-0.3799999999999999,L,No Impact
Tristan Jarry,PIT,2021-11-18, PIT at MTL,1.55,W,No Impact
Tristan Jarry,PIT,2021-11-20, PIT at TOR,2.5,W,Goalie Win
Tristan Jarry,PIT,2021-11-22, PIT at WPG,1.7400000000000002,W,No Impact
Tristan Jarry,PIT,2021-11-24, VAN at PIT,1.21,W,No Impact
Tristan Jarry,PIT,2021-11-26, PIT at NYI,2.44,W,Goalie Win
Tristan Jarry,PIT,2021-11-29, PIT at CGY,2.64,L,Strong in Loss
Tristan Jarry,PIT,2021-12-01, PIT at EDM,-2.02,L,No Impact
Tristan Jarry,PIT,2021-12-04, PIT at VAN,0.72,W,No Impact
Tristan Jarry,PIT,2021-12-10, PIT at WSH,0.20000000000000018,W,No Impact
Tristan Jarry,PIT,2021-12-14, MTL at PIT,0.3500000000000001,W,No Impact
Tristan Jarry,PIT,2021-12-17, BUF at PIT,-0.21999999999999997,W,Bad in Win
Tristan Jarry,PIT,2021-12-19, PIT at N.J,0.1200000000000001,W,No Impact
Tristan Jarry,PIT,2022-01-05, STL at PIT,1.11,W,No Impact
Tristan Jarry,PIT,2022-01-06, PIT at PHI,0.08999999999999986,W,No Impact
Tristan Jarry,PIT,2022-01-08, PIT at DAL,0.20999999999999996,L,Strong in Loss
Tristan Jarry,PIT,2022-01-11, PIT at ANA,1.17,W,No Impact
Tristan Jarry,PIT,2022-01-13, PIT at L.A,-0.07000000000000028,L,No Impact
Tristan Jarry,PIT,2022-01-17, PIT at VGK,-0.5299999999999998,W,Bad in Win
Tristan Jarry,PIT,2022-01-20, OTT at PIT,-0.5800000000000001,W,Bad in Win
Tristan Jarry,PIT,2022-01-21, PIT at CBJ,1.15,W,No Impact
Tristan Jarry,PIT,2022-01-23, WPG at PIT,0.8199999999999998,W,No Impact
Tristan Jarry,PIT,2022-01-25, ARI at PIT,-1.58,W,Bad in Win
Tristan Jarry,PIT,2022-01-27, SEA at PIT,0.18999999999999995,L,Strong in Loss
Tristan Jarry,PIT,2022-01-30, L.A at PIT,-1.12,L,Goalie Loss
Tristan Jarry,PIT,2022-02-01, WSH at PIT,-1.02,L,Goalie Loss
Tristan Jarry,PIT,2022-02-08, PIT at BOS,1.08,W,No Impact
Tristan Jarry,PIT,2022-02-13, PIT at N.J,0.7599999999999998,W,No Impact
Tristan Jarry,PIT,2022-02-17, PIT at TOR,-1.88,L,No Impact
Tristan Jarry,PIT,2022-02-20, CAR at PIT,-1.2400000000000002,L,Goalie Loss
Tristan Jarry,PIT,2022-02-24, N.J at PIT,-3.73,L,No Impact
Tristan Jarry,PIT,2022-02-26, NYR at PIT,2.4,W,Goalie Win
Tristan Jarry,PIT,2022-03-03, PIT at T.B,1.42,W,No Impact
Tristan Jarry,PIT,2022-03-08, FLA at PIT,-1.4500000000000002,L,Goalie Loss
Tristan Jarry,PIT,2022-03-11, VGK at PIT,0.6800000000000002,W,No Impact
Tristan Jarry,PIT,2022-03-13, CAR at PIT,0.8300000000000001,W,No Impact
Tristan Jarry,PIT,2022-03-17, PIT at STL,0.41000000000000014,W,No Impact
Tristan Jarry,PIT,2022-03-19, PIT at ARI,0.7,W,No Impact
Tristan Jarry,PIT,2022-03-22, CBJ at PIT,1.4100000000000001,W,No Impact
Tristan Jarry,PIT,2022-03-25, PIT at NYR,-2.52,L,No Impact
Tristan Jarry,PIT,2022-03-27, DET at PIT,1.69,W,No Impact
Tristan Jarry,PIT,2022-03-29, NYR at PIT,-0.8500000000000001,L,No Impact
Tristan Jarry,PIT,2022-04-02, PIT at COL,0.020000000000000018,L,Strong in Loss
Tristan Jarry,PIT,2022-04-05, COL at PIT,-2.85,L,Goalie Loss
Tristan Jarry,PIT,2022-04-07, PIT at NYR,-0.81,L,No Impact
Tristan Jarry,PIT,2022-04-09, WSH at PIT,-0.06999999999999984,L,No Impact
Tristan Jarry,PIT,2022-04-14, NYI at PIT,-0.18000000000000016,W,Bad in Win
Louis Domingue,PIT,2022-01-15, PIT at S.J,2.78,W,Goalie Win
Louis Domingue,PIT,2022-04-24, PIT at PHI,0.1499999999999999,L,Strong in Loss
Casey DeSmith,PIT,2021-10-14, PIT at FLA,-1.92,L,Goalie Loss
Casey DeSmith,PIT,2021-10-28, CGY at PIT,-1.38,L,No Impact
Casey DeSmith,PIT,2021-11-13, PIT at OTT,-2.59,L,No Impact
